"POPONE"	"POPTWO"	"POPTHREE"	"DISP"
16832	236	46072	0.1711432
8724	1917	106	0.1111309
19265	6190	1099	0.1977284
2363	90703	3628	0.1176968
70883	13781	885	0.2369895
10771	245	304	0.1151567
3594	9252	35362	0.1136046
499	139	34599	0.1853437
162	184	108	0.1754557
9375	59091	1257	0.1199785
3178	2877	2826	0.2100462
7132	101	2787	0.0330812
6221	51648	173	0.2247834
809	576	10749	0.0372719
145	25006	4745	0.0186198
20454	180	102	0.1084997
194	38195	335	0.2273161
1271	3564	53927	0.2519734
221	1714	13526	0.2784426
30324	52883	13187	0.118291
6375	141	28822	0.0512718
684	19130	6946	0.2126811
94599	283	1692	0.2698837
4646	35287	2937	0.1982468
1299	164	93168	0.2068816
335	5270	1624	0.0611009
810	122	61391	0.0395566
84209	56190	3395	0.1034894
26433	1671	9072	0.2611948
3892	291	41401	0.1307039
2939	203	20132	0.2035565
1062	1023	2037	0.2734353
211	11040	99155	0.2086221
62800	23470	44871	0.0769639
534	1723	3588	0.1223161
491	2386	32343	0.1668848
9654	830	248	0.2631577
3322	287	471	0.1379318
77905	843	11816	0.1439642
8392	6920	909	0.0138887
22901	3561	6927	0.1702198
11432	142	3350	0.0753311
17317	1092	16481	0.1958622
8761	14421	430	0.0089028
261	2385	91847	0.2586523
12192	29442	5960	0.0186655
48210	2784	176	0.1095766
205	31533	17560	0.2975031
9954	328	10142	0.1732908
27237	224	1084	0.189572
317	10406	46613	0.1934934
2354	1601	40179	0.2704911
1750	424	1563	0.0828107
3370	2885	784	0.2384826
35776	2108	49664	0.0325224
522	1493	52255	0.034276
343	158	19503	0.000764333
612	26870	305	0.0712522
136	21640	2468	0.1257995
873	206	19602	0.0298313
7782	8350	2510	0.2987158
6035	1175	180	0.1655258
95585	6404	27720	0.2427524
36614	4035	2574	0.2789496
7635	215	348	0.0113906
183	19451	258	0.0944818
5453	18720	26815	0.1540585
47809	66703	13425	0.0898334
2205	775	762	0.1290504
4080	1294	8551	0.0746784
2074	9054	29188	0.0673212
14658	1570	199	0.2189676
396	13188	6754	0.2400645
432	29386	1480	0.0992779
378	323	12727	0.0490244
28808	13953	52868	0.2233608
308	306	91687	0.1890441
27530	163	30873	0.269315
54280	2643	1924	0.0862524
4502	879	59488	0.0743899
4944	8283	27280	0.2189269
231	96215	1496	0.2109924
251	249	2129	0.2720239
4703	5217	1808	0.162371
16681	1104	24486	0.1303577
34887	22670	26016	0.2854696
266	81541	92212	0.1446272
12691	1538	65711	0.1468245
128	5107	14522	0.2739285
296	1013	947	0.18659
1835	8304	31733	0.1136235
469	136	189	0.2879945
991	2360	790	0.0207137
6933	3866	843	0.0225905
6427	534	106	0.0625339
32431	147	1359	0.1534062
13577	25636	165	0.0536174
1110	1327	2217	0.2342289
111	1037	254	0.2335528
326	672	8480	0.0200134
1268	17264	2624	0.147819
4744	44489	216	0.1576128
37618	56648	33156	0.2936099
91257	71338	331	0.1921398
7457	3058	537	0.1336429
41647	28180	894	0.0796069
186	4576	6138	0.0362734
81493	1896	77835	0.0231912
1419	187	1272	0.2574874
161	1906	1032	0.0211421
343	5410	63941	0.2709057
3187	7867	2459	0.22507
557	5562	352	0.0151801
825	447	203	0.0871428
1216	1396	236	0.2101293
27487	11337	364	0.2363983
16477	612	134	0.0251211
2237	4209	339	0.2621867
548	9663	615	0.2467786
3412	200	306	0.2398145
376	439	97569	0.0809829
6900	686	46746	0.1788241
1140	207	27832	0.2957909
85184	24531	47951	0.0914425
986	661	8318	0.2035708
230	1229	5802	0.1348287
1477	80237	145	0.0107004
6479	29669	1591	0.2296696
122	113	45366	0.2481225
13309	1487	48214	0.1302475
62123	20400	2143	0.2314124
1826	27600	721	0.2390799
653	766	20197	0.1426114
3086	1034	1572	0.1278937
359	85761	1422	0.2357648
5157	3142	12736	0.2754655
334	136	4234	0.0616237
1343	173	113	0.1603314
101	1085	53753	0.1936622
39827	560	141	0.2890704
22346	169	8993	0.2453909
575	50625	155	0.0333238
34031	33252	715	0.1507935
110	27751	1763	0.1189944
20158	197	38345	0.2324884
69300	128	17337	0.0924771
3430	11915	29662	0.2035613
179	3105	1222	0.0221932
252	4278	3185	0.0204538
2838	45895	3223	0.2334198
676	2143	1077	0.1803335
250	88439	23138	0.2080421
31627	451	29135	0.0564567
311	4567	6359	0.2127278
67263	210	892	0.0555299
1783	338	6682	0.019768
4913	33370	298	0.1240884
11069	1993	6692	0.0224035
624	8499	72521	0.2276168
41274	379	13224	0.2408119
17714	14111	1215	0.2699668
174	360	2494	0.0203734
87076	9546	53594	0.021221
414	161	322	0.0606419
343	12679	8767	0.1122985
214	6096	91001	0.0091948
2546	206	30176	0.0794148
2623	1761	537	0.2624046
241	9351	670	0.1039061
81701	4133	48875	0.1084952
9724	2356	19861	0.0921151
930	109	184	0.0703663
333	35124	62588	0.1821534
14466	750	4762	0.2624279
5845	13001	7472	0.220177
441	60359	327	0.1854947
98160	2274	820	0.2696484
17374	293	219	0.2831818
3799	24961	2120	0.1509431
42140	12123	2594	0.1781702
3532	232	8330	0.2217117
398	890	12864	0.1527795
9526	29468	133	0.0215744
23787	16635	554	0.2156069
62032	79570	39324	0.2459288
260	1518	19479	0.1741728
994	26966	79593	0.2943258
188	534	327	0.0239024
136	25359	11937	0.042947
253	1966	1292	0.0835869
3666	1031	126	0.2780634
112	14457	348	0.2837953
2510	7864	4060	0.2681439
987	325	12860	0.2000904
3873	3298	111	0.0402415
718	10707	55563	0.2817335
2401	1232	7554	0.2578207
13650	934	30259	0.1610959
688	107	10336	0.1083151
410	133	12258	0.2988747
13647	2909	27906	0.1190443
3067	17033	123	0.1213707
24396	42304	18698	0.0027685
3605	18879	431	0.1443544
1282	5624	2657	0.0132782
527	3871	2404	0.0729979
57164	500	468	0.2804184
10628	75498	8107	0.0374355
13518	264	1350	0.0828586
296	294	15231	0.2936904
96156	134	1424	0.2002365
177	781	169	0.0108231
187	2067	258	0.0809421
1252	16236	1201	0.1760714
21519	10559	114	0.0658142
5735	41997	10739	0.2450429
43995	13921	7480	0.2554591
10659	55156	1635	0.0999711
2996	128	52532	0.2913055
309	14808	44679	0.0996415
2323	4437	55507	0.1368331
1316	19304	2204	0.2680503
600	9703	9008	0.0918153
2760	27615	5288	0.1983267
4482	1108	19139	0.0335183
252	1146	287	0.2277067
88958	5823	1161	0.2729572
1233	6226	261	0.2652332
1757	1182	5052	0.0840417
1521	38888	533	0.0660138
310	675	187	0.1692564
21805	142	348	0.2199539
144	902	7046	0.076039
1200	717	379	0.1713841
252	4693	46218	0.0278952
1269	5669	8982	0.0118536
3124	1334	442	0.2748494
126	3708	2764	0.2451975
766	2121	3070	0.2642645
95509	40015	4988	0.1235344
2306	24751	116	0.0812174
490	4610	499	0.1126415
37855	378	156	0.143367
30706	14386	16537	0.1040192
88039	8829	160	0.2695916
149	869	317	0.1924591
39108	28469	496	0.0267214
146	8228	1034	0.2275804
12397	12206	121	0.2669822
18464	62432	794	0.0454572
1515	5006	34923	0.0406668
2483	317	8920	0.1960082
5425	10784	8851	0.2712833
27355	60622	166	0.2087162
199	950	534	0.1020899
24969	800	168	0.212356
24981	3128	7772	0.2080566
579	5201	12296	0.0984594
162	1487	560	0.046128
3179	523	5059	0.0505112
14259	52176	34600	0.2144276
32955	129	11206	0.2969765
48861	3878	601	0.018577
10776	15273	2316	0.0196013
3076	2347	45473	0.0933757
9999	1704	180	0.1229313
75634	16964	149	0.0292774
183	128	109	0.033052
1946	13786	174	0.2211647
7431	1102	573	0.2201612
101	331	26473	0.2829176
52017	721	535	0.1982213
1967	3306	193	0.1209542
284	3935	293	0.1823576
2680	250	7991	0.0306275
1739	1016	16255	0.0487353
3813	181	579	0.2203303
29361	320	29333	0.2505811
119	1375	442	0.0790455
598	4580	577	0.1055142
632	59449	2455	0.2958438
7392	10731	1316	0.0801846
361	96012	2809	0.2667753
3755	178	54231	0.050153
277	1924	15238	0.1925696
120	11688	1660	0.0238696
522	326	65981	0.0495778
53241	2733	505	0.0626429
69418	8323	7204	0.1572548
27065	9093	566	0.10798
65470	30098	104	0.0542079
266	250	1929	0.2838033
263	135	935	0.028149
8602	21141	224	0.0174831
85639	29498	1261	0.0296246
39648	14481	111	0.2478335
146	9335	44400	0.1032558
67114	21609	16444	0.0605218
731	11222	900	0.2799541
135	7855	77197	0.0543284
380	223	24827	0.2430004
6895	3493	378	0.0363139
5676	77170	8416	0.1399858
13548	2620	7307	0.2210828
4115	933	38673	0.0625921
184	24564	89212	0.2876986
35657	418	770	0.2504645
306	6424	39549	0.2569533
519	1634	2350	0.1198372
106	4268	411	0.0955454
226	4754	2787	0.2200894
11698	66945	451	0.0987164
31472	215	8184	0.0628459
2562	1201	883	0.1011172
43039	1518	1145	0.0640169
3268	8859	56049	0.0798589
34017	177	90098	0.293101
22404	10915	3597	0.0627228
2967	17954	5163	0.2638046
958	7424	8527	0.154098
971	50701	2790	0.2846417
196	446	66215	0.2917165
4805	1327	1752	0.009789
19052	3771	25085	0.2728523
160	15522	307	0.243009
6982	6083	11384	0.0956953
22166	16142	15230	0.1562184
611	197	1549	0.2716703
31610	86270	24918	0.1416457
46499	1486	2507	0.2803176
110	580	27736	0.2920236
156	59144	3723	0.0515389
80996	31987	285	0.2419524
1214	4309	224	0.1270842
160	3234	281	0.1877041
960	4455	3296	0.1878523
1201	301	451	0.2359719
2412	42413	1437	0.2689385
19164	961	9435	0.2424492
500	264	403	0.1074862
10063	470	1295	0.1909221
20611	34777	1580	0.0621313
7179	8252	577	0.030773
61595	5911	4421	0.035388
3028	2884	881	0.0769535
11808	1409	81134	0.1833604
317	60598	2028	0.2175183
20909	644	118	0.2583876
45060	3414	1304	0.067456
7233	55760	170	0.0725905
9969	15658	2595	0.0612963
359	101	60280	0.04489
302	15570	1309	0.1524537
1263	62619	1006	0.2418892
1044	37930	622	0.163955
480	2833	244	0.1130172
82784	3688	7824	0.2176583
1645	4335	374	0.1032344
953	5664	44903	0.0547658
111	129	677	0.1083321
5799	5348	2406	0.0680788
134	4166	15686	0.152362
4124	35363	6040	0.2682787
3388	3944	141	0.0966317
1642	45824	913	0.000764956
91424	46524	41497	0.2397442
268	24490	139	0.0420744
46682	24153	167	0.2495447
919	1758	72188	0.0999137
83642	6199	950	0.1951631
224	17075	1644	0.1208713
4741	805	2596	0.1581875
2109	183	253	0.2626766
277	2804	724	0.2267947
581	136	664	0.2128414
4981	253	351	0.2663712
15744	35375	2930	0.0321248
83182	17627	35644	0.2633563
2172	498	40100	0.0334295
16762	1479	3447	0.116097
4211	101	39666	0.0540741
484	66105	8908	0.1299938
11171	204	34060	0.2601179
7453	5392	25097	0.0717865
786	329	4032	0.1341637
4804	175	110	0.0163268
4353	249	106	0.2902601
578	1095	208	0.2464662
1224	325	39460	0.2096141
3394	6514	183	0.1479262
4499	887	5196	0.1578397
366	20314	38830	0.1173594
11442	16057	202	0.2321738
255	314	696	0.215974
8298	12185	880	0.1589522
1947	136	1086	0.0568859
4534	3836	768	0.0293957
1469	123	1344	0.2721919
2884	25112	1085	0.2359942
68593	35205	20914	0.2479141
3009	875	9078	0.2172707
56268	152	2684	0.0519153
7177	1028	1624	0.1236824
443	148	224	0.1931275
30787	20691	348	0.1204565
29615	110	7130	0.2579372
533	23092	231	0.1235196
559	457	538	0.1399858
169	85567	239	0.0052629
30854	730	165	0.2725288
12459	3712	56395	0.296271
417	1219	739	0.1880624
4706	4701	9913	0.1601089
6296	4569	5600	0.0078612
515	10609	6220	0.2697635
493	367	199	0.2130712
8255	43745	3058	0.0683889
35641	18384	1154	0.0607752
439	7421	16156	0.0870436
1751	156	677	0.0648586
4475	2177	27629	0.1049874
92827	146	1256	0.1099145
1036	546	3690	0.1805434
2049	899	4600	0.1487755
844	759	568	0.2749863
69608	473	1120	0.1024115
105	455	14445	0.074923
4922	3823	9541	0.2613485
1023	1137	1350	0.1887475
17928	22234	293	0.0429012
5179	402	85020	0.2802093
26411	243	36165	0.2618969
7064	3549	5137	0.0494231
3170	17729	4666	0.2037349
212	2429	83040	0.1080199
816	5648	427	0.0586528
10559	916	7514	0.1509556
3404	1887	8500	0.1307661
10756	16004	1094	0.2348431
14942	6320	22654	0.0984039
213	594	675	0.0611994
468	168	9599	0.0423643
10770	147	102	0.0743991
88769	45982	126	0.012889
609	745	2519	0.0329699
149	2625	240	0.2206512
9907	3573	2299	0.2279159
107	188	11553	0.1161546
16498	7866	7176	0.2629415
106	34441	3680	0.090271
23683	24462	5002	0.257873
35416	1388	216	0.015948
728	69704	19569	0.2132782
86667	5335	600	0.1432408
171	23598	393	0.2656415
449	355	290	0.149053
1897	318	10563	0.0369533
129	9080	62192	0.0625226
102	3614	1091	0.1040669
3029	4512	2679	0.0563562
2088	9743	4835	0.0373331
42014	3251	500	0.0726907
414	2250	403	0.2656756
26527	40528	1285	0.1749227
23911	138	3472	0.1508537
45823	4794	5388	0.0298714
3337	200	280	0.2564527
12698	18466	541	0.2506422
5691	17472	11241	0.0996086
1339	715	240	0.2528871
1333	7633	6744	0.1604855
19816	1297	7829	0.2711178
108	543	391	0.1916798
35537	14507	67637	0.1813374
171	27677	2101	0.1627311
242	69868	221	0.1088786
168	5283	672	0.0818839
204	99071	71693	0.2667428
127	638	824	0.0744286
13490	37142	294	0.271009
117	1014	1745	0.0476448
7606	774	14490	0.0666435
10351	212	147	0.0308067
349	242	47139	0.1457568
5972	1055	488	0.155273
9615	21079	17484	0.0324479
463	38564	472	0.2074233
190	8731	44905	0.2567045
267	987	2877	0.0077147
19965	91147	2602	0.1769762
88460	63720	134	0.1758016
1030	340	265	0.2782065
137	2137	117	0.0055799
19473	3368	114	0.0502355
379	176	10408	0.1804034
3879	15897	17825	0.0245261
240	231	150	0.1785989
23585	13860	1078	0.1994089
765	22840	3042	0.1927191
108	519	184	0.0163486
10164	267	113	0.1476391
225	282	207	0.0181839
410	1244	79293	0.0514287
386	18776	545	0.0952662
8322	590	188	0.208577
314	51235	32762	0.2976043
21031	43863	99760	0.0813061
1496	40440	153	0.039724
43046	836	8031	0.1074534
4113	94931	32232	0.2428494
2777	25494	3244	0.0286876
4411	2104	30110	0.0907981
108	6936	8476	0.2221354
34676	456	94872	0.1609866
621	13631	37290	0.2277734
6866	218	471	0.1184962
44809	311	10071	0.0300223
425	25926	2978	0.1012274
544	2714	143	0.1275846
147	7169	99748	0.0713014
7057	731	1743	0.1897438
588	70428	52928	0.1448976
1866	2582	11788	0.1314005
22302	124	900	0.0431443
4686	119	134	0.0368727
1424	419	811	0.2322802
98286	1158	954	0.06426
77590	134	7694	0.2344482
730	1444	160	0.0522741
977	379	169	0.2219924
6637	8423	148	0.0260324
1819	709	126	0.1412842
2761	12408	197	0.252693
9240	74048	6711	0.2504159
100	120	4910	0.0247327
7203	13953	1654	0.2051015
38907	139	1390	0.2088036
6830	127	212	0.0257966
4329	1085	118	0.162676
4544	1095	313	0.0488336
1156	790	8942	0.2642483
1870	55143	1336	0.1812584
3711	114	23967	0.1902199
5553	133	7792	0.1564011
194	13654	154	0.2633299
15602	11578	825	0.0952814
1073	25001	376	0.2323205
3959	12171	2389	0.1188238
3253	4273	737	0.2955316
251	1235	144	0.1026025
71917	10182	7952	0.2201179
813	1839	21932	0.0683598
101	472	1125	0.2334326
27664	2574	12885	0.2874754
24302	209	5953	0.1316555
21945	108	4500	0.0543518
159	235	100	0.2543354
16442	423	16707	0.2605505
13501	32564	3819	0.2858874
41852	32081	6961	0.1155976
102	179	353	0.0281089
55460	2209	34276	0.0968827
2674	313	89866	0.0856792
7515	34061	6354	0.025133
75418	24419	416	0.1051744
4394	68365	6932	0.1848912
459	625	6107	0.2160826
4641	583	218	0.1416828
7821	1900	2306	0.1484561
1438	13212	5500	0.2952175
312	411	8398	0.1164236
9642	24439	581	0.0281466
7083	610	1182	0.0460896
691	1193	654	0.1595478
2299	18603	8281	0.1259426
153	259	16920	0.1475139
100	21857	8562	0.0711748
353	26002	30669	0.2596014
344	68159	95228	0.118199
9890	580	1078	0.2067025
27217	32831	174	0.0407212
379	84285	15431	0.0418169
1893	10552	35642	0.0446224
3740	21154	292	0.0898267
119	12321	1532	0.0802193
247	100	17732	0.2783221
2242	3603	165	0.0432403
314	777	25530	0.0943391
982	78484	5098	0.2740085
6936	79985	1022	0.2103398
18327	69488	33595	0.2745891
10523	30624	222	0.0754265
3039	2642	920	0.1562818
184	138	45705	0.1491453
3340	222	5009	0.0839421
1215	19293	25615	0.2173765
57575	51293	831	0.1827005
201	953	355	0.2322236
405	57994	68929	0.1830049
54206	12779	132	0.2859327
107	74180	5403	0.2657973
63947	132	3426	0.1818674
136	9940	6609	0.001411
39788	107	3567	0.2940872
17138	57927	80813	0.0192098
56495	1740	427	0.1623419
2450	1240	67635	0.0608615
216	34539	90481	0.2705181
163	50391	10454	0.1070527
48490	23890	418	0.2819369
299	1435	8308	0.0111157
1688	20431	4911	0.1984512
2366	5557	9997	0.2125439
5890	384	79940	0.0327649
45385	10722	435	0.1735298
272	14343	1575	0.0315173
3321	460	1243	0.2488598
6351	17461	1776	0.024947
2447	1454	1556	0.0626572
29552	111	5255	0.1061603
2732	630	93309	0.1601116
12656	630	3220	0.2898197
1517	2270	94609	0.0197056
376	2395	3712	0.0226607
58655	571	8297	0.0600822
69135	4417	183	0.0312536
203	1584	14305	0.0169001
3038	12672	6603	0.275872
706	19163	5745	0.0238943
3813	65761	5564	0.1294712
784	217	371	0.1202049
25256	40223	96740	0.1076213
714	98227	2958	0.23016
3659	41475	17452	0.1677862
89257	486	69463	0.1863369
16542	4896	1421	0.288633
289	43479	42402	0.2373313
9482	9230	174	0.1692098
79923	8447	13482	0.0538102
120	442	1176	0.163046
1775	2938	212	0.2619262
76605	134	4036	0.0962912
6622	13215	408	0.2207984
693	60284	1131	0.2202669
272	4394	11810	0.1864272
33323	21854	101	0.22238
5532	100	9426	0.194417
54141	12942	118	0.1987735
7351	525	1785	0.0010621
706	2357	6801	0.1258769
15970	964	199	0.0112668
27700	796	4859	0.0678876
152	13390	3662	0.113756
817	9092	3618	0.2261606
39964	40417	2330	0.2873637
19096	171	13498	0.0562277
82750	42375	8071	0.0728367
217	141	328	0.27561
2878	88207	199	0.138519
2672	1113	462	0.2481286
251	23322	377	0.2859894
67774	68938	72017	0.1304118
635	4214	1269	0.0120518
1083	4790	552	0.2447206
33518	226	64885	0.1057302
29816	436	103	0.0702526
5314	15702	363	0.1052647
13415	5249	25361	0.129756
6363	55301	5888	0.2160431
15798	281	66009	0.0470567
126	3559	824	0.2280412
476	75227	55265	0.0756621
1659	1272	667	0.0374351
8303	8812	119	0.2103746
366	682	1230	0.0670634
436	25556	3051	0.0332336
3333	35664	16006	0.1754415
1005	735	50670	0.1768668
13661	5100	170	0.210011
5253	1170	422	0.2621729
4284	53313	91775	0.1456976
1202	99235	65019	0.1471332
1659	16509	90392	0.0444188
28014	8980	583	0.1333157
26057	16167	11154	0.1577688
1431	4719	135	0.15983
29696	1251	258	0.0462267
732	120	19529	0.2092782
41128	7450	518	0.0195669
91226	33978	36857	0.0189726
136	99005	50926	0.2424873
51332	1073	4339	0.0537195
17174	13659	4880	0.1258211
408	3957	1318	0.152317
536	672	36214	0.0748319
22961	388	296	0.2469466
165	45073	4311	0.1094357
9661	50755	33504	0.1419464
76020	32754	187	0.0943114
1800	1475	266	0.0254612
978	23664	42190	0.1706595
1139	4352	1561	0.110677
2178	72122	5526	0.172365
19766	453	750	0.07071
1143	40580	3467	0.2442666
164	2813	47333	0.2783265
23923	1244	13572	0.190492
347	30295	213	0.2623066
30875	50212	10135	0.0637348
1967	65397	3927	0.251171
3942	10625	35838	0.2542374
30908	1190	5550	0.0097665
136	15050	6463	0.2350553
424	879	84138	0.136766
76642	84024	50204	0.0419484
221	2387	32559	0.1826411
1829	52015	14767	0.2753558
1466	63032	9179	0.0960527
29639	23037	428	0.0864856
662	5384	72155	0.1011174
1623	16152	16002	0.0121139
13694	8946	128	0.0663209
2744	19485	2938	0.1540337
4460	6230	353	0.0635205
35847	155	8131	0.162522
179	103	173	0.212527
927	40013	140	0.050725
6419	940	1808	0.222126
3061	257	8941	0.1804506
53536	522	1894	0.0627135
145	9492	697	0.2541002
35046	8905	526	0.0346601
2484	1071	522	0.0313645
83881	7671	56740	0.1989127
527	6210	1478	0.0332035
16710	24673	24305	0.0811334
13429	30950	497	0.2108338
17778	3974	82048	0.2207861
6261	758	806	0.2941277
122	2261	23516	0.1978047
7583	2255	21754	0.1475444
5628	7329	68478	0.0674602
1918	28890	1281	0.0620309
2939	47670	516	0.0953811
151	91880	4307	0.2603361
7247	23261	944	0.2417219
14128	23187	946	0.1448224
136	774	14242	0.0047711
323	5116	16767	0.1602674
839	50986	125	0.1174233
20414	541	297	0.2646525
54837	352	1708	0.2379429
5371	3479	9229	0.1641256
1659	3037	66753	0.1832184
696	425	17822	0.0147708
873	134	376	0.010875
141	236	140	0.1821746
86930	146	52623	0.0801304
1710	123	434	0.0218918
1401	31095	39151	0.031792
3328	222	15749	0.2986819
88662	10604	29606	0.0401415
3615	7089	2860	0.2102206
58652	85632	2838	0.1508635
31663	240	10193	0.2520161
25161	5494	61190	0.1412144
104	4146	27797	0.1233143
3426	629	22951	0.0441647
11761	251	4912	0.1838897
228	440	4525	0.1642185
746	58201	65074	0.0419011
581	957	1034	0.2821017
118	10483	595	0.2913541
907	6219	905	0.1080542
1892	6264	1974	0.1108843
4630	6724	5568	0.2915943
949	4914	19444	0.2349273
14714	296	311	0.2679544
203	97233	5562	0.2487202
605	983	285	0.1938756
219	443	86614	0.042595
13593	341	4965	0.2154521
26483	99944	35489	0.1010543
2991	1527	1406	0.1193734
28649	66925	4718	0.1277688
158	105	23226	0.1134721
4785	134	94612	0.053195
45750	265	24244	0.2122525
23656	1976	3620	0.0655115
224	364	5858	0.2783623
17155	29053	473	0.0890058
187	296	205	0.2173102
2031	4143	32452	0.0250091
2150	107	35821	0.1218092
1875	4383	7365	0.147823
151	1361	243	0.2639355
582	122	216	0.058589
815	474	758	0.0284008
3293	113	5840	0.2949104
4887	21625	3806	0.0461814
7156	2158	4621	0.1182166
174	1780	5442	0.2734587
339	2963	208	0.2765849
44730	1235	8006	0.195039
